transaction_id,date,amount,transaction_type,transaction_duration,is_recurring,channel,customer_age,is_weekend,is_holiday,amount_percentile,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount,is_new_merchant,is_new_device,is_anomaly
2013,2024-06-06 02:56:19.164132,34.15,debit,2.2478352524237835,False,online,44,False,False,0.7076,26225.111522,32.68663985150868,35.05150683372764,False,False,False
749,2024-06-06 05:58:40.768857,18.49,debit,2.0929800629510003,False,branch,44,False,False,0.472,10941.604725,32.569320643617054,34.92900155460993,False,False,False
4471,2024-06-08 07:57:05.430959,6.97,debit,3.271185049054416,False,online,44,True,False,0.1498,179904.662102,32.3315302143417,35.00504861468224,False,False,False
2192,2024-06-08 21:22:30.578807,20.8,debit,4.579387844537703,False,online,44,True,False,0.5252,48325.147848,32.374984698100114,35.07840587124423,False,False,False
105,2024-06-10 05:56:57.283155,40.48,debit,1.7124732083664125,False,online,44,False,False,0.7604,117266.704348,32.48770608146802,35.08255667537098,False,False,False
2321,2024-06-10 09:51:15.221108,17.15,debit,2.6963756473871507,True,branch,44,False,False,0.447,14057.937953,32.36097147137599,34.96387701212155,False,False,False
3353,2024-06-11 05:48:21.820871,22.7,debit,1.413166485658947,False,online,44,False,False,0.5584,71826.599763,32.377048423891026,34.958941395070134,False,False,False
2802,2024-06-11 11:05:32.521572,4.52,debit,4.908742895542149,False,branch,44,False,False,0.0738,19030.700701,32.14867588330069,34.90544578731963,False,False,False
4294,2024-06-11 21:35:38.785455,44.18,debit,1.0414699582889075,False,atm,44,False,False,0.7874,37806.263883,32.436948249486306,34.85797866908861,False,False,False
3337,2024-06-12 16:00:19.054000,18.49,debit,4.41256596278182,True,online,44,False,False,0.4724,66280.268545,32.499890024514485,34.825530574705205,False,False,False
151,2024-06-12 19:17:05.580368,17.93,credit,1.782357249097902,False,online,44,False,False,0.4626,11806.526368,32.38144205789054,34.70737864438112,False,False,False
3642,2024-06-13 10:04:34.353375,78.6,debit,4.563395256278555,False,online,44,False,False,0.915,53248.773007,32.68392137900299,35.0776087118475,False,False,False
786,2024-06-13 11:28:48.627719,12.32,debit,4.606711347825055,False,atm,44,False,False,0.3216,5054.274344,32.51839109204765,34.9817567356476,False,False,False
1368,2024-06-15 14:30:56.447226,7.55,debit,3.983014908093919,False,online,44,True,False,0.17,183727.819507,32.534156392889884,34.96996484880724,False,False,False
3752,2024-06-16 03:02:01.334020,17.11,debit,3.609130198734648,False,branch,44,True,False,0.446,45064.886794,32.64240044486089,34.90082962397415,False,False,False
4817,2024-06-16 05:23:25.023149,23.65,credit,1.239532705527205,False,online,44,True,False,0.5766,8483.689129,32.56987566336445,34.76804765821036,False,False,False
2084,2024-06-16 06:58:29.714427,22.57,debit,0.7279039689967685,False,online,44,True,False,0.557,5704.691278,32.66271970594335,34.72547680852606,False,False,False
4603,2024-06-16 09:49:26.539595,21.34,debit,4.648674517836664,False,atm,44,True,False,0.5338,10256.825168,32.572172458841315,34.59998443380471,False,False,False
44,2024-06-16 15:45:42.221203,2.5,debit,2.256300953777002,False,branch,44,True,False,0.0214,21375.681608,32.33353640485434,34.5652570420942,False,False,False
4803,2024-06-17 01:19:46.209422,156.22,debit,4.246215665252649,False,atm,44,False,False,0.9768,34443.988219,33.30899782683136,36.14026105619752,False,False,False
2473,2024-06-17 03:31:52.709254,28.92,credit,1.01697390985455,False,atm,44,False,False,0.6496,7926.499832,33.27471512573797,35.99978486984078,False,False,False
4937,2024-06-17 11:45:45.491832,35.39,debit,2.7999693793142804,False,online,44,False,False,0.7172,29632.782578,32.33901292462215,34.32424106043131,False,False,False
2252,2024-06-17 18:37:59.896694,52.33,debit,3.762109142835544,False,online,44,False,False,0.8304,24734.404862,32.49396856925016,34.23516688213876,False,False,False
2624,2024-06-18 22:22:25.286494,40.74,credit,4.934321525662842,False,online,44,False,False,0.7628,99865.3898,32.55740614980823,34.10988391877709,False,False,False
3660,2024-06-21 08:28:43.406004,12.07,debit,2.6039311802009117,False,online,44,False,False,0.314,209178.11951,32.40103061384473,34.02554461015871,False,False,False
2210,2024-06-21 22:53:59.433119,8.3,debit,1.4947963927124752,False,online,44,False,False,0.1938,51916.027115,32.37969884602009,34.31066878317495,False,False,False
4900,2024-06-22 03:49:11.477726,41.25,debit,3.878546794043003,False,online,44,True,False,0.7668,17712.044607,32.47763669396424,34.422756373534014,False,False,False
507,2024-06-22 12:40:12.426012,32.48,debit,0.98021737340769,False,branch,44,True,False,0.691,31860.948286,32.6152831614746,34.386982192090905,False,False,False
4234,2024-06-24 00:48:04.895949,61.63,credit,3.9776288333389527,False,online,44,False,False,0.8682,130072.469937,32.423238455792244,34.38248569993469,False,False,False
1361,2024-06-27 18:36:56.533561,47.37,debit,3.67540671363356,False,online,44,False,False,0.8064,323331.637612,32.88496468339473,34.753329590453035,False,False,False
4528,2024-06-30 06:05:03.216301,11.41,debit,1.5093618207123858,False,online,44,True,False,0.2944,214086.68274,32.73529815327532,35.01016958197671,False,False,False
274,2024-06-30 23:32:35.675932,35.1,debit,0.7375250773206102,False,online,44,True,False,0.7156,62852.459631,32.7547198823175,34.865859260412016,False,False,False
2352,2024-07-01 03:36:42.843437,31.07,debit,4.333263164428552,False,online,44,False,False,0.675,14647.167505,32.741021199800635,34.7230047417962,False,False,False
3192,2024-07-02 23:35:28.032285,22.18,debit,3.153887845394475,False,branch,44,False,False,0.5502,158325.188848,31.78812461376842,33.45655917162459,False,False,False
938,2024-07-04 20:20:52.390167,52.87,credit,3.880191666405103,False,online,44,False,True,0.8346,161124.357882,31.237864662938662,32.537668165153406,False,False,False
954,2024-07-05 06:16:11.120995,19.89,debit,2.339041904564888,False,online,44,False,False,0.5048,35718.730828,31.144839287151857,32.41922297029117,False,False,False
3103,2024-07-05 18:15:33.734959,44.61,debit,2.7220494661538366,False,online,44,False,False,0.79,43162.613964,31.351214098915893,32.42418966433935,False,False,False
837,2024-07-06 20:19:33.189399,6.72,debit,3.636465492192973,False,branch,44,True,False,0.1422,93839.45444,31.117525708598283,32.715131318042964,False,False,False
243,2024-07-06 21:56:50.318316,12.44,credit,4.563135379548742,False,online,44,True,False,0.3262,5837.128917,30.96191328984762,32.62195113873162,False,False,False
4727,2024-07-07 09:58:28.560504,29.52,debit,4.805039916857708,False,online,44,True,False,0.655,43298.242188,31.383060916500952,32.582649801043175,False,False,False
3903,2024-07-07 15:09:56.680728,98.79,debit,3.4321365602051235,False,online,44,True,False,0.943,18688.120224,32.36912864007876,33.14080086674309,False,False,False
2101,2024-07-07 17:44:18.185397,181.64,credit,3.188295010342188,False,online,44,True,False,0.9844,9261.504669,33.62348620083808,35.72451653183004,False,False,False
1019,2024-07-09 04:39:41.367523,14.6,debit,3.79565555066292,False,online,44,False,False,0.3838,125723.182126,33.278186801478505,35.960203447986025,False,False,False
3887,2024-07-12 14:24:56.947402,24.32,debit,3.1912062011016054,False,online,44,False,False,0.5852,294315.579879,33.17041020638853,35.96807318297893,False,False,False
4916,2024-07-12 20:25:56.429925,22.93,credit,0.5482526130247329,False,online,44,False,False,0.5624,21659.482523,33.0836565256713,35.826430127923565,False,False,False
2383,2024-07-13 09:14:36.195755,12.29,debit,0.7029905282840124,False,online,44,True,False,0.3208,46119.76583,32.44628724669191,35.51782541125874,False,False,False
4117,2024-07-15 16:44:24.402479,24.12,debit,1.246234892177722,False,online,44,False,False,0.5824,199788.206724,32.44616418286275,35.47361934468612,False,False,False
997,2024-07-15 20:43:51.812139,53.66,debit,4.53998330714773,False,online,44,False,False,0.8386,14367.40966,32.81635949753224,35.474814612732246,False,False,False
2755,2024-07-16 11:50:17.680005,54.44,debit,4.717352969941345,False,online,44,False,False,0.8414,54385.867866,33.00602153851861,35.37550576896692,False,False,False
4859,2024-07-17 01:59:43.541539,8.88,credit,1.193273571787404,False,online,44,False,False,0.2144,50965.861534,32.79625235881251,35.29177441390288,False,False,False
2206,2024-07-18 15:38:27.839888,13.85,debit,1.3593600399166224,False,online,44,False,False,0.3646,135524.298349,32.45586367992101,35.284034635914885,False,False,False
2854,2024-07-19 05:53:40.884082,81.39,credit,2.170557205133538,False,online,44,False,False,0.9202,51313.044194,32.87769251713042,35.42285030847198,False,False,False
4145,2024-07-19 19:47:26.142986,2.76,credit,1.6633613234522953,True,online,44,False,False,0.0278,50025.258904,32.62027826155406,35.37956945808308,False,False,False
2843,2024-07-19 22:19:26.897899,39.82,debit,4.1095240122330505,False,online,44,False,False,0.753,9120.754913,32.68132024814264,35.23429022961982,False,False,False
1855,2024-07-21 18:10:51.739669,445.1,debit,1.7437070539215476,False,branch,44,True,False,0.9988,157884.84177,35.74877874069672,51.86010722939216,False,False,True
4930,2024-07-22 18:52:02.049427,21.8,debit,0.5270991816578287,False,online,44,False,False,0.5416,88870.309758,35.776678520378475,51.851664483934606,False,False,False
1663,2024-07-23 10:59:53.619450,30.53,debit,3.823474434665493,False,online,44,False,False,0.6692,58071.570023,35.7310685438631,51.62606098832487,False,False,False
2836,2024-07-23 23:11:32.938122,27.77,debit,1.3891882317848576,True,branch,44,False,False,0.6348,43899.318672,36.0668524098446,51.755920542208536,False,False,False
826,2024-07-25 03:39:28.373105,15.6,debit,1.553759087884891,False,atm,44,False,False,0.4106,102475.434983,36.28385394583074,51.9340773941731,False,False,False
4720,2024-07-28 04:57:10.176963,4.96,credit,3.1031191535617584,False,online,44,True,False,0.0878,263861.803858,36.285960359693,52.5507269927562,False,False,False
3637,2024-07-28 09:11:02.834472,11.45,debit,2.3643518532394734,False,online,44,True,False,0.2958,15232.657509,36.13762500697961,52.598214564734086,False,False,False
3142,2024-07-28 11:32:53.664123,10.47,debit,3.249174302546129,False,online,44,True,False,0.2634,8510.829651,35.904244648269064,52.41356773197893,False,False,False
814,2024-07-28 18:08:58.136005,26.98,debit,4.784557451588918,False,branch,44,True,False,0.6236,23764.471882,35.82381581386778,52.181660919706914,False,False,False
1249,2024-07-28 18:40:21.382512,10.64,credit,4.672326959957064,False,online,44,True,False,0.2686,1883.246507,35.59895743097996,52.00055517581977,False,False,False
616,2024-07-28 20:49:32.812464,28.79,debit,1.66541979844385,True,branch,44,True,False,0.6478,7751.429952,35.53873584300885,51.77184733239476,False,False,False
2955,2024-07-29 07:32:06.958513,9.77,debit,4.646153312147834,False,online,44,False,False,0.2448,38554.146049,35.532784914237226,51.77479581674632,False,False,False
3484,2024-07-30 10:59:00.006397,34.46,debit,3.9712108492410247,False,branch,44,False,False,0.7104,98813.047884,34.96651359169434,51.42931728298277,False,False,False
56,2024-08-01 12:40:57.570640,14.58,debit,2.667594958976921,False,branch,44,False,False,0.3832,178917.564243,34.60275948437913,52.13295723586409,False,False,False
4434,2024-08-03 13:47:48.059793,16.35,credit,1.2295937537382655,True,branch,44,True,False,0.4286,176810.489153,33.148286113097484,50.38436808987245,False,False,False
800,2024-08-03 19:30:19.711707,32.98,debit,2.873270813395312,True,online,44,True,False,0.6952,20551.651914,33.146698503785466,50.14837715019494,False,False,False
1687,2024-08-04 18:06:51.562588,8.93,debit,3.1033030658425043,False,online,44,True,False,0.2158,81391.850881,33.365042418068576,50.99133669455088,False,False,False
1023,2024-08-10 17:50:54.574669,10.43,debit,2.4995082518733645,False,atm,44,True,False,0.2618,517443.012081,33.05524074063902,51.367445831259055,False,False,False
183,2024-08-11 19:55:52.650111,27.32,debit,1.5756153656165113,False,branch,44,True,False,0.6294,93898.075442,31.6740214628738,50.33653860629526,False,False,False
1016,2024-08-13 20:34:34.273455,57.98,debit,1.6856751971430637,False,online,44,False,False,0.8554,175121.623344,32.500627538212974,50.80824911457634,False,False,False
808,2024-08-15 00:39:21.782773,22.15,debit,4.136957737324263,False,atm,44,False,False,0.5496,101087.509318,32.311571462605585,50.81269319524553,False,False,False
4905,2024-08-16 19:43:08.042102,14.24,debit,2.5286873515640416,False,online,44,False,False,0.3744,155026.259329,32.50690251207261,51.04002518989221,False,False,False
2821,2024-08-17 07:30:53.164503,27.04,debit,3.572245299808863,False,branch,44,True,False,0.6252,42465.122401,32.449930253712225,50.77375141948893,False,False,False
2516,2024-08-18 00:02:55.760903,54.38,credit,2.28882088193556,False,branch,44,True,False,0.8412,59522.5964,32.676000687239146,50.557664104276974,False,False,False
3957,2024-08-18 07:10:08.285572,5.26,debit,4.294667662914842,False,online,44,True,False,0.0986,25632.524669,32.88275139020438,50.78401312628736,False,False,False
578,2024-08-18 18:01:41.227597,8.18,debit,4.381651586036137,True,online,44,True,False,0.1894,39092.942025,32.87455148888104,50.78797808852344,False,False,False
1640,2024-08-20 06:16:35.852119,55.87,debit,0.5409238113608867,False,online,44,False,False,0.8464,130494.624522,33.11163466728737,50.57669415240292,False,False,False
1520,2024-08-20 09:13:16.258610,38.85,debit,0.5431220947092004,False,branch,44,False,False,0.7456,10600.406491,32.86750436282423,50.49030103454148,False,False,False
3167,2024-08-20 15:53:36.423016,1.88,debit,2.8004633035662376,False,atm,44,False,False,0.011,24020.164406,32.78960129775023,50.81623946569601,False,False,False
3609,2024-08-20 17:02:48.900661,28.28,debit,1.7111913843699038,False,online,44,False,False,0.6428,4152.477645,32.74309633520339,50.55295362560797,False,False,False
1635,2024-08-20 21:47:08.878274,10.3,credit,1.954610527748032,False,online,44,False,False,0.2576,17059.977613,32.51405499408183,50.34278290573018,False,False,False
1104,2024-08-23 00:09:50.289762,58.62,credit,0.6015274284079744,True,online,44,False,False,0.8572,181361.411488,32.5862172689243,50.61573042741267,False,False,False
1839,2024-08-24 05:13:21.591236,5.86,debit,3.5188596649881294,False,online,44,True,False,0.1152,104611.301474,32.3134595263182,50.42649277647754,False,False,False
3439,2024-08-24 13:51:25.266142,50.99,debit,3.716462113246668,False,branch,44,True,False,0.8238,31083.674906,32.50213021485411,50.20366503656712,False,False,False
246,2024-08-25 01:49:27.864577,9.82,debit,3.23594704038442,False,online,44,True,False,0.2458,43082.598435,32.275263303641765,50.000961752231696,False,False,False
3726,2024-08-26 05:11:07.862347,12.38,debit,1.3807103671771934,False,atm,44,False,False,0.3234,98499.99777,32.07826831649749,49.78970499920252,False,False,False
4734,2024-08-26 20:44:33.584937,49.51,debit,2.979329996384259,False,branch,44,False,False,0.8184,56005.72259,32.5077438244884,49.75069767891395,False,False,False
4094,2024-08-27 01:16:00.570865,146.26,debit,1.4372851372890514,False,online,44,False,False,0.9742,16286.985928,33.62295418652622,50.76891240092152,False,False,False
3440,2024-08-28 01:49:08.721054,29.83,credit,4.888015281705766,False,online,44,False,False,0.6594,88388.150189,33.96489268561444,50.94973654754515,False,False,False
3687,2024-08-28 02:16:29.505001,4.03,debit,3.693054723791274,False,atm,44,False,False,0.0588,1640.783947,33.67141243035065,50.78345441634072,False,False,False
2570,2024-08-28 09:34:59.279449,48.54,credit,2.58496672602512,False,atm,44,False,False,0.8136,26309.774448,33.81571972092327,50.55512102159784,False,False,False
685,2024-08-28 22:33:23.343742,10.31,debit,2.4728419956167134,False,branch,44,False,False,0.258,46704.064293,33.589673113969106,50.36189598979898,False,False,False
716,2024-08-29 11:59:15.272717,7.84,credit,1.134611548701511,False,online,44,False,False,0.178,48351.928975,33.34441860653589,50.18215415991843,False,False,False
113,2024-08-30 02:45:54.221706,7.24,credit,1.8527925193503891,False,branch,44,False,False,0.1594,53198.948989,33.09819720498753,50.00691476082287,False,False,False
3986,2024-09-01 16:13:10.548211,23.15,credit,1.469348173679631,False,branch,44,True,False,0.567,221236.326505,33.65776676392163,50.33821431605333,False,False,False
1668,2024-09-02 09:28:39.665691,20.86,debit,0.6480985862972266,False,branch,44,False,True,0.5264,62129.11748,33.53585608000503,50.111192218738886,False,False,False
396,2024-09-02 23:41:39.003311,33.22,debit,1.5461106809754352,False,online,44,False,True,0.6976,51179.33762,33.90185725068126,50.281448130779424,False,False,False
1456,2024-09-03 16:28:35.553299,41.81,credit,0.5591001816947018,False,branch,44,False,False,0.7718,60416.549988,34.23522910626898,50.46949512406069,False,False,False
3776,2024-09-05 21:38:22.223468,65.26,debit,3.1874571238369693,False,online,44,False,False,0.881,191386.670169,34.986908046503665,50.95332898499672,False,False,False
4559,2024-09-06 13:54:22.141540,246.03,debit,1.915530082076896,False,online,44,False,False,0.992,58559.918072,37.353789758126695,55.02838695266522,False,False,True
2305,2024-09-06 15:04:26.114015,34.38,debit,0.9977078816715964,False,atm,44,False,False,0.7094,4203.972475,37.32461372350527,54.756084389617,False,False,False
1184,2024-09-07 15:08:11.334875,10.14,credit,3.5678117842952486,False,online,44,True,False,0.2544,86625.22086,37.22012142167357,54.798090289336514,False,False,False
797,2024-09-07 23:02:40.710340,5.13,debit,2.9467703067357416,False,branch,44,True,False,0.0932,28469.375465,36.90856049718664,54.620412066311054,False,False,False
3837,2024-09-09 13:19:56.491741,15.99,debit,1.6185096815753317,False,online,44,False,False,0.4196,137835.781401,37.32734675544109,55.329254258156006,False,False,False
3133,2024-09-10 02:58:49.663648,41.76,debit,3.0412787017954765,False,atm,44,False,False,0.7708,49133.171907,37.30312108975298,55.32675346579872,False,False,False
513,2024-09-10 04:33:24.541640,71.35,debit,3.7504227978227926,False,atm,44,False,False,0.897,5674.877992,37.64025716746871,55.15359359823502,False,False,False
4551,2024-09-10 06:42:05.345047,17.94,debit,0.8125152172448041,False,atm,44,False,False,0.4628,7720.803407,37.44708373925747,54.91454367744944,False,False,False
2950,2024-09-10 21:46:42.559551,684.75,debit,4.96120648301733,True,online,44,False,False,1.0,54277.214504,44.23692490895805,84.74562982421271,False,False,True
1956,2024-09-11 14:18:23.206703,59.24,debit,2.0575784303221454,False,online,44,False,False,0.8594,59500.647152,44.36244381447776,85.05533061157895,False,False,False
3699,2024-09-11 22:21:11.220899,2.54,debit,1.974447634647393,True,branch,44,False,False,0.023,28968.014196,43.94834664093812,84.7312474602672,False,False,False
3839,2024-09-13 22:05:20.904583,13.65,debit,3.2610168716518126,False,online,44,False,False,0.3578,171849.683684,44.00878419923384,84.70719746272883,False,False,False
1420,2024-09-14 09:06:11.799783,22.51,debit,0.6039033020699037,True,online,44,True,False,0.5564,39650.8952,44.485540440326034,85.49811809588614,False,False,False
3886,2024-09-15 22:44:00.011412,16.1,debit,3.519475169127422,False,branch,44,True,False,0.4232,135468.211629,43.86663804654763,86.87985333663298,False,False,False
807,2024-09-16 04:14:58.083494,8.43,debit,2.345403574675188,False,branch,44,False,False,0.198,19858.072082,43.49361568100184,86.49294031809481,False,False,False
4051,2024-09-16 10:02:22.225045,103.44,debit,4.055120427390281,False,branch,44,False,False,0.9486,20844.141551,44.1180235594537,86.25375373370133,False,False,False
1522,2024-09-16 10:18:05.569815,9.51,debit,2.0363551368235173,False,atm,44,False,False,0.2364,943.34477,43.76119668852712,85.87527944045397,False,False,False
4581,2024-09-16 19:45:35.653076,12.24,debit,2.9645070553055586,False,online,44,False,False,0.32,34050.083261,43.4395925692233,85.4907787568382,False,False,False
4246,2024-09-17 12:04:27.872453,37.8,debit,2.028403953824067,False,online,44,False,False,0.7372,58732.219377,43.40954806628531,85.4922543312339,False,False,False
4816,2024-09-17 17:49:38.792574,26.95,debit,3.2686941558693783,False,branch,44,False,False,0.6232,20710.920121,43.24331688595054,85.07103105873901,False,False,False
3723,2024-09-20 06:14:58.698422,49.07,debit,0.7791119390875241,True,online,44,False,False,0.8162,217519.905848,44.00551711091244,85.81804853961242,False,False,False
4322,2024-09-21 21:57:09.584723,18.42,debit,1.035924485840397,False,atm,44,True,False,0.4714,142930.886301,43.86057120453884,85.84957875941619,False,False,False
257,2024-09-22 17:01:43.733139,0.99,debit,0.7166785512794042,False,atm,44,True,False,0.002,68674.148416,43.23541625426712,85.93955898981851,False,False,False
1302,2024-09-22 22:04:07.991500,38.65,debit,4.953754096496217,True,online,44,True,False,0.7436,18144.258361,43.1885806455653,85.49668112300542,False,False,False
3157,2024-09-23 04:03:54.432940,8.35,debit,1.8158202210223109,False,online,44,False,False,0.1958,21586.44144,42.83669725354753,85.13138232472959,False,False,False
1416,2024-09-24 08:34:21.112791,8.13,debit,2.530360762492278,False,online,44,False,False,0.1874,102626.679851,42.48958892962856,84.77142854183823,False,False,False
179,2024-09-24 19:28:22.195394,10.94,debit,1.8592198947020309,False,online,44,False,False,0.2796,39241.082603,42.17720894805768,84.40491012136233,False,False,False
2023,2024-09-25 03:34:56.532812,78.89,debit,2.7732106338267504,False,atm,44,False,False,0.9156,29194.337418,42.53715751018927,84.06466411028508,False,False,False
972,2024-09-25 04:13:14.014537,23.52,debit,4.474291867764454,False,atm,44,False,False,0.5744,2297.481725,42.35255304493452,83.67254539025213,False,False,False
1656,2024-09-25 15:27:10.757758,15.23,debit,1.3234897247094448,False,online,44,False,False,0.3998,40436.743221,42.0917682078978,83.3078385594724,False,False,False
1186,2024-09-26 15:11:20.962848,19.8,credit,3.624043454704117,False,online,44,False,False,0.5026,85450.20509,41.82672226164559,83.33474110464869,False,False,False
1866,2024-09-27 05:11:01.028925,14.0,credit,3.900234710758092,True,atm,44,False,False,0.3686,50380.066077,41.56169698573329,82.9775773707216,False,False,False
3516,2024-09-29 07:47:55.231011,42.93,debit,2.245194899261943,False,online,44,True,False,0.7792,182214.202086,42.03228626804396,83.72379958398457,False,False,False
4858,2024-09-29 16:28:21.082776,65.87,debit,1.882437740704357,False,atm,44,True,False,0.884,31225.851765,42.26151423346347,83.34917066933531,False,False,False
2186,2024-09-30 13:34:44.752864,89.85,debit,2.9277661570250277,False,online,44,False,False,0.9336,75983.670088,42.71470027416471,83.07737364000297,False,False,False
3802,2024-09-30 14:32:09.164985,36.58,debit,3.0007529110620124,False,online,44,False,False,0.7268,3444.412121,42.65680815887602,82.68296901259706,False,False,False
721,2024-09-30 16:42:15.986619,11.41,credit,1.4687094831478693,False,online,44,False,False,0.2946,7806.821634,42.3647748199894,82.34745693944986,False,False,False
3854,2024-10-01 05:07:51.909812,66.26,debit,1.0896899411544458,False,online,44,False,False,0.8858,44735.923193,42.77671205905499,82.35579154035612,False,False,False
3931,2024-10-01 09:18:27.470725,352.56,debit,4.208672323399512,False,atm,44,False,False,0.9972,15035.560913,45.64504711763279,87.22179853237725,False,False,True
1053,2024-10-03 08:28:50.260565,10.41,credit,1.709005030825224,False,online,44,False,False,0.2606,169822.78984,45.48892896817246,87.6604261785756,False,False,False
3365,2024-10-03 08:32:56.806874,55.79,debit,2.5530936163083253,False,atm,44,False,False,0.8458,246.546309,45.584330214357294,87.25546923063726,False,False,False
53,2024-10-04 22:17:56.106388,2.55,credit,0.897271243632124,False,online,44,False,False,0.0234,135899.299514,45.866813886165936,88.04112740983564,False,False,False
4302,2024-10-05 04:24:24.199775,76.6,debit,3.6215466640336498,False,online,44,True,False,0.909,21988.093387,46.154036389244695,87.67520951121487,False,False,False
752,2024-10-06 03:31:03.544834,34.02,credit,1.9471277316310929,True,atm,44,True,False,0.706,83199.345059,44.40532076320584,87.33441802176256,False,False,False
359,2024-10-07 14:25:51.566981,13.15,debit,4.687163688109401,False,online,44,False,False,0.3452,125688.022147,44.39147668570289,87.33930266995739,False,False,False
241,2024-10-08 10:27:20.707829,8.62,credit,3.8608165458325314,False,atm,44,False,False,0.2054,72089.140848,44.0539737607178,86.99183282892368,False,False,False
4270,2024-10-08 14:26:03.805660,38.15,debit,4.373605414994958,False,online,44,False,False,0.7398,14323.097831,43.9988021003532,86.58240250196708,False,False,False
